state,year,payment_category,type,count,amount,source_file
bihar,2019,Peer-to-peer payments,TOTAL,16807040,38824078062.32093,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\1.json
bihar,2019,Recharge & bill payments,TOTAL,7036367,1333688182.5386746,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\1.json
bihar,2019,Merchant payments,TOTAL,2055267,1024996999.5279309,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\1.json
bihar,2019,Financial Services,TOTAL,204689,28599535.734409343,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\1.json
bihar,2019,Others,TOTAL,252871,291464734.4043106,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\1.json
bihar,2019,Peer-to-peer payments,TOTAL,15837449,58381285240.80835,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\2.json
bihar,2019,Recharge & bill payments,TOTAL,9279442,1996804238.2749753,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\2.json
bihar,2019,Merchant payments,TOTAL,4365465,2308145849.844257,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\2.json
bihar,2019,Financial Services,TOTAL,129603,63338108.53755434,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\2.json
bihar,2019,Others,TOTAL,348520,382864846.0767575,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\2.json
bihar,2019,Peer-to-peer payments,TOTAL,15446119,61831776093.09613,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\3.json
bihar,2019,Recharge & bill payments,TOTAL,9115040,2140566974.705637,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\3.json
bihar,2019,Merchant payments,TOTAL,7206001,3413490288.3137074,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\3.json
bihar,2019,Financial Services,TOTAL,89997,20145460.42764103,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\3.json
bihar,2019,Others,TOTAL,282743,286804437.7358033,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\3.json
bihar,2019,Peer-to-peer payments,TOTAL,26337842,86340631422.24606,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\4.json
bihar,2019,Recharge & bill payments,TOTAL,11358597,2649616529.830146,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\4.json
bihar,2019,Merchant payments,TOTAL,5519582,4177574379.0405855,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\4.json
bihar,2019,Financial Services,TOTAL,100192,18815964.761792127,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\4.json
bihar,2019,Others,TOTAL,214101,126788281.9306988,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2019\4.json
bihar,2020,Peer-to-peer payments,TOTAL,23163922,99873688132.9031,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\1.json
bihar,2020,Recharge & bill payments,TOTAL,13837430,3680590624.9006104,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\1.json
bihar,2020,Merchant payments,TOTAL,7822567,5562692116.5708065,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\1.json
bihar,2020,Financial Services,TOTAL,57233,23954789.407903705,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\1.json
bihar,2020,Others,TOTAL,200663,115927863.46366584,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\1.json
bihar,2020,Peer-to-peer payments,TOTAL,26572651,116244368941.33606,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\2.json
bihar,2020,Recharge & bill payments,TOTAL,19522564,5642294772.453551,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\2.json
bihar,2020,Merchant payments,TOTAL,7011681,6760404421.62296,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\2.json
bihar,2020,Financial Services,TOTAL,73119,54077813.2606806,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\2.json
bihar,2020,Others,TOTAL,206727,105377680.17075577,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\2.json
bihar,2020,Peer-to-peer payments,TOTAL,37294332,153664683751.53278,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\3.json
bihar,2020,Recharge & bill payments,TOTAL,19027978,6313780616.601829,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\3.json
bihar,2020,Merchant payments,TOTAL,14777337,13111735855.02769,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\3.json
bihar,2020,Financial Services,TOTAL,104135,81355476.16367023,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\3.json
bihar,2020,Others,TOTAL,299966,157309412.49242482,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\3.json
bihar,2020,Peer-to-peer payments,TOTAL,49432098,208484557891.42865,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\4.json
bihar,2020,Merchant payments,TOTAL,26750991,23185594534.30522,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\4.json
bihar,2020,Recharge & bill payments,TOTAL,19908687,6926960996.688756,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\4.json
bihar,2020,Financial Services,TOTAL,119416,100785736.00790763,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\4.json
bihar,2020,Others,TOTAL,380481,207713978.04223877,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2020\4.json
bihar,2021,Peer-to-peer payments,TOTAL,58566582,242013312361.31104,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\1.json
bihar,2021,Merchant payments,TOTAL,33959313,30171144593.369873,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\1.json
bihar,2021,Recharge & bill payments,TOTAL,21974086,8505455545.448764,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\1.json
bihar,2021,Financial Services,TOTAL,124277,112949858.25028673,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\1.json
bihar,2021,Others,TOTAL,308219,170787342.8481179,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\1.json
bihar,2021,Peer-to-peer payments,TOTAL,78694099,319758683264.15344,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\2.json
bihar,2021,Merchant payments,TOTAL,44686786,43458914639.77138,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\2.json
bihar,2021,Recharge & bill payments,TOTAL,31646149,11030849713.502428,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\2.json
bihar,2021,Financial Services,TOTAL,149791,116086345.91301711,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\2.json
bihar,2021,Others,TOTAL,426797,215721223.2386405,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\2.json
bihar,2021,Peer-to-peer payments,TOTAL,92785704,331514102784.2631,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\3.json
bihar,2021,Merchant payments,TOTAL,64094961,53849745604.9643,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\3.json
bihar,2021,Recharge & bill payments,TOTAL,30081746,11327303470.019915,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\3.json
bihar,2021,Financial Services,TOTAL,135748,130349071.61901987,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\3.json
bihar,2021,Others,TOTAL,572954,241260025.54569885,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\3.json
bihar,2021,Peer-to-peer payments,TOTAL,117340712,423665098014.2792,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\4.json
bihar,2021,Merchant payments,TOTAL,95992559,81729122295.53772,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\4.json
bihar,2021,Recharge & bill payments,TOTAL,30824177,13438634948.212643,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\4.json
bihar,2021,Financial Services,TOTAL,186298,173358268.82083318,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\4.json
bihar,2021,Others,TOTAL,783199,365400541.9114517,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2021\4.json
bihar,2022,Peer-to-peer payments,TOTAL,138085265,500024806542.69324,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\1.json
bihar,2022,Merchant payments,TOTAL,114892163,95507710275.50963,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\1.json
bihar,2022,Recharge & bill payments,TOTAL,30545266,15431605247.390364,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\1.json
bihar,2022,Financial Services,TOTAL,169722,148088975.22896564,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\1.json
bihar,2022,Others,TOTAL,698018,299484690.3236611,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\1.json
bihar,2022,Peer-to-peer payments,TOTAL,164119431,610448610667.7207,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\2.json
bihar,2022,Merchant payments,TOTAL,158289353,126423430586.42947,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\2.json
bihar,2022,Recharge & bill payments,TOTAL,36950622,17225668601.948982,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\2.json
bihar,2022,Financial Services,TOTAL,124199,116203820.91131489,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\2.json
bihar,2022,Others,TOTAL,661424,247541289.12967217,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\2.json
bihar,2022,Merchant payments,TOTAL,198273336,137873615624.72937,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\3.json
bihar,2022,Peer-to-peer payments,TOTAL,192304951,632747186972.1919,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\3.json
bihar,2022,Recharge & bill payments,TOTAL,46044353,20417791249.028316,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\3.json
bihar,2022,Financial Services,TOTAL,179533,161987346.1868727,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\3.json
bihar,2022,Others,TOTAL,565212,245905365.7791165,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\3.json
bihar,2022,Merchant payments,TOTAL,243777692,172924170171.63205,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\4.json
bihar,2022,Peer-to-peer payments,TOTAL,225487662,739870172148.0806,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\4.json
bihar,2022,Recharge & bill payments,TOTAL,47054083,22729599211.247635,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\4.json
bihar,2022,Financial Services,TOTAL,205989,199208429.5113938,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\4.json
bihar,2022,Others,TOTAL,559223,288999714.3604311,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2022\4.json
bihar,2023,Merchant payments,TOTAL,251601655,175053265606.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\1.json
bihar,2023,Peer-to-peer payments,TOTAL,245677870,836428049163.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\1.json
bihar,2023,Recharge & bill payments,TOTAL,49781169,27372239431.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\1.json
bihar,2023,Financial Services,TOTAL,194601,158138446.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\1.json
bihar,2023,Others,TOTAL,575900,265267298.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\1.json
bihar,2023,Merchant payments,TOTAL,330603039,214402873623.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\2.json
bihar,2023,Peer-to-peer payments,TOTAL,293616270,980139698305.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\2.json
bihar,2023,Recharge & bill payments,TOTAL,58928748,31064849666.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\2.json
bihar,2023,Financial Services,TOTAL,211722,190366037.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\2.json
bihar,2023,Others,TOTAL,573315,248957759.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\2.json
bihar,2023,Merchant payments,TOTAL,361940401,206648202575.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\3.json
bihar,2023,Peer-to-peer payments,TOTAL,311779356,908446322767.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\3.json
bihar,2023,Recharge & bill payments,TOTAL,59732275,32565513931.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\3.json
bihar,2023,Financial Services,TOTAL,270376,277782677.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\3.json
bihar,2023,Others,TOTAL,516343,215541416.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\3.json
bihar,2023,Merchant payments,TOTAL,466122317,273626740927.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\4.json
bihar,2023,Peer-to-peer payments,TOTAL,394813298,1121442567078.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\4.json
bihar,2023,Recharge & bill payments,TOTAL,62582448,39095012665.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\4.json
bihar,2023,Financial Services,TOTAL,333579,342560013.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\bihar\2023\4.json
