level,region,year,quarter,count,amount,source,state
district,aravallis district,2021,4,1389157,2813603551.6262503,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,chhotaudepur district,2021,4,399985,776880205.8316607,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,botad district,2021,4,981895,2347736165.7165422,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,bharuch district,2021,4,6671068,10647007113.465914,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,bhavnagar district,2021,4,2503192,5912161062.19894,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,junagadh district,2021,4,1067289,2439626368.4466143,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,mahesana district,2021,4,5022604,10719744656.891113,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,the dangs district,2021,4,175673,266936831.3250107,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,kheda district,2021,4,2115182,3982871287.806916,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,surat district,2021,4,26358525,51244301661.33562,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,porbandar district,2021,4,334768,922030259.8507378,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,gandhinagar district,2021,4,7658806,13063535935.917791,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,panch mahals district,2021,4,1950412,3527540820.947919,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,narmada district,2021,4,547754,905726392.7486008,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,gir somnath district,2021,4,1171670,2747773641.937811,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,valsad district,2021,4,5798487,9554286592.777279,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,mahisagar district,2021,4,559971,1204459443.933492,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,sabar kantha district,2021,4,2653416,5247467974.524677,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,tapi district,2021,4,1283905,2146758330.3483467,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,vadodara district,2021,4,12675332,20051547592.844345,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,banas kantha district,2021,4,6396725,14662295530.137415,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,amreli district,2021,4,1108699,2596504411.041504,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,ahmadabad district,2021,4,70075885,124559345468.31937,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,dohad district,2021,4,1212646,2565405628.4936953,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,navsari district,2021,4,2220944,3782948232.168639,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,patan district,2021,4,2293931,4836124445.336521,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,kachchh district,2021,4,5470337,11281039516.16741,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,surendranagar district,2021,4,1571774,3524100667.2871084,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,morbi district,2021,4,1763058,4532702026.275787,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2021\4.json,gujarat
district,anand district,2022,1,3048076,5515844713.90881,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,jamnagar district,2022,1,2155185,3995387220.064081,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,devbhumi dwarka district,2022,1,577554,1393188002.3646598,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,rajkot district,2022,1,5044420,11183107357.249798,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,aravallis district,2022,1,1603295,3245867369.8418803,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,chhotaudepur district,2022,1,469160,961037555.5333877,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,botad district,2022,1,1089654,2529006396.9082165,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,bharuch district,2022,1,7704075,12142511077.777298,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,bhavnagar district,2022,1,2733486,6507151536.779606,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,junagadh district,2022,1,1159000,2632740612.928868,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,mahesana district,2022,1,5772191,12148997855.252472,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,the dangs district,2022,1,199292,319930741.7016173,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,kheda district,2022,1,2392631,4653031406.32455,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,surat district,2022,1,31199368,60384509134.17688,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,porbandar district,2022,1,368108,1041885112.1535248,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,gandhinagar district,2022,1,8605006,14673670632.364445,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,panch mahals district,2022,1,2317566,4354464949.808912,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,narmada district,2022,1,590661,1028206703.2216127,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,gir somnath district,2022,1,1311753,3149910594.0697384,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,valsad district,2022,1,6673719,11065186874.369562,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,mahisagar district,2022,1,634329,1400068532.0580125,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,sabar kantha district,2022,1,3018096,5899494954.572109,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,tapi district,2022,1,1479525,2625677244.2605915,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,vadodara district,2022,1,14343830,22232541228.698692,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,banas kantha district,2022,1,7973644,18279879154.011223,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,amreli district,2022,1,1139593,2619535836.606331,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,ahmadabad district,2022,1,79952986,140746136456.2987,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,dohad district,2022,1,1492215,3303671729.6961093,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,navsari district,2022,1,2558811,4448236738.077925,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,patan district,2022,1,2676329,5505990582.930806,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,kachchh district,2022,1,6493295,13234467234.409916,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,surendranagar district,2022,1,1770045,4155739566.6631675,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,morbi district,2022,1,2000248,5171017148.465556,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\1.json,gujarat
district,anand district,2022,2,3366969,5980713686.880918,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,jamnagar district,2022,2,2577307,4428726322.515411,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,devbhumi dwarka district,2022,2,699907,1553973410.0873568,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,rajkot district,2022,2,6063252,12629937169.82262,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,aravallis district,2022,2,1985375,3936343254.1726723,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,chhotaudepur district,2022,2,554481,1118837886.278185,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,botad district,2022,2,1319494,2481012650.813588,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,bharuch district,2022,2,8898927,13524403306.877403,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,bhavnagar district,2022,2,3280598,7203081678.4895935,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,junagadh district,2022,2,1303634,2870016919.846751,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,mahesana district,2022,2,6831581,13686497405.843655,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,the dangs district,2022,2,242942,386904516.30286825,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,kheda district,2022,2,2804743,5136552729.090972,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,surat district,2022,2,37371820,68525386888.44026,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,porbandar district,2022,2,451806,1247309372.061276,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,gandhinagar district,2022,2,10158506,16650584409.353096,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,panch mahals district,2022,2,2768107,4913162124.983287,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,narmada district,2022,2,728214,1199594621.9613156,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,gir somnath district,2022,2,1593762,3597900918.795203,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,valsad district,2022,2,8033358,12554813235.04937,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,mahisagar district,2022,2,787617,1679677472.3282216,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,sabar kantha district,2022,2,3593785,6977672565.899878,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,tapi district,2022,2,1783511,3029292345.32784,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,vadodara district,2022,2,16566055,24927078678.274376,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,banas kantha district,2022,2,9732655,20605533611.378273,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
district,amreli district,2022,2,1320163,2813019600.3597517,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\gujarat\2022\2.json,gujarat
